Id,SalePrice
2734,137789.7254402074
2735,142122.77531234457
2736,137151.26188917446
2737,137789.7254402074
2738,169292.7269132878
2739,160985.6633316571
2740,159620.7409472906
2741,147845.59947315164
2742,166950.30914736429
2743,144340.13293408317
2744,150384.87666797917
2745,142784.38197505823
2746,142122.77531234457
2747,155956.75741539962
2748,194301.72787673975
2749,146478.6573619937
2750,144340.13293408317
2751,141026.9029761443
2752,211079.9065752292
2753,228952.17278133507
2754,249686.9379742473
2755,189108.345986756
2756,152494.87239697413
2757,190725.41630498707
2758,142122.77531234457
2759,172200.3602407377
2760,188962.0211975814
2761,143671.317583857
2762,140373.43972278485
2763,158144.92966495658
2764,166434.18920015288
2765,160985.6633316571
2766,181647.66870613303
2767,155956.75741539962
2768,114428.89358468581
2769,143005.60123918497
2770,172200.3602407377
2771,148418.91674437968
2772,114428.89358468581
2773,185483.99159538787
2774,137789.7254402074
2775,129716.57660101623
2776,155956.75741539962
2777,178718.80264360088
2778,133588.78098923006
2779,178718.80264360088
2780,142122.77531234457
2781,135253.5666777601
2782,172200.3602407377
2783,135253.5666777601
2784,178718.80264360088
2785,162111.09474704586
2786,133588.78098923006
2787,153323.39858187234
2788,138860.4429436821
2789,159868.04500308752
2790,114428.89358468581
2791,185483.99159538787
2792,114428.89358468581
2793,137789.7254402074
2794,139723.0043399001
2795,131536.58482697487
2796,134626.8546065476
2797,178718.80264360088
2798,152376.87756037814
2799,154754.2155353253
2800,114428.89358468581
2801,145236.73235373493
2802,143005.60123918497
2803,178718.80264360088
2804,155234.115573632
2805,139939.4805715238
2806,131536.58482697487
2807,138431.1611311119
2808,172200.3602407377
2809,148418.91674437968
2810,142784.38197505823
2811,170080.81361753802
2812,184338.93284843987
2813,179273.01750374722
2814,180107.56389945975
2815,146819.20346016347
2816,171269.82774001305
2817,178580.5168423006
2818,178718.80264360088
2819,162111.09474704586
2820,169030.84366199374
2821,135148.91243208674
2822,211734.47407914727
2823,218561.94964640663
2824,172200.3602407377
2825,177753.04613244135
2826,143005.60123918497
2827,144899.85676104072
2828,169292.7269132878
2829,233245.27437192982
2830,220601.57006326923
2831,186636.16306888207
2832,167857.37324724696
2833,205120.27538565366
2834,187504.98596867474
2835,178718.80264360088
2836,183484.78009071553
2837,171402.45245992907
2838,163623.9181180763
2839,165023.07159212124
2840,180805.9861205159
2841,170476.2316505963
2842,180107.56389945975
2843,146252.06557021372
2844,192505.26734268598
2845,144005.33698320139
2846,180805.9861205159
2847,172467.1540656177
2848,158144.92966495658
2849,172333.70552476795
2850,188669.71119137004
2851,164258.42031085351
2852,175837.1610197244
2853,183484.78009071553
2854,158389.94722698678
2855,174481.32751553864
2856,178995.6955767483
2857,178166.3011054151
2858,168769.3655222098
2859,172200.3602407377
2860,114428.89358468581
2861,151201.93902317458
2862,184338.93284843987
2863,114428.89358468581
2864,168769.3655222098
2865,171800.9431309159
2866,153560.94608258834
2867,140482.13961638184
2868,172200.3602407377
2869,143005.60123918497
2870,183342.80657825788
2871,114428.89358468581
2872,135253.5666777601
2873,141573.7788108907
2874,137789.7254402074
2875,160861.09868124803
2876,145687.1184236262
2877,135253.5666777601
2878,143005.60123918497
2879,137789.7254402074
2880,137789.7254402074
2881,146365.31761736068
2882,157168.64377519526
2883,162236.6273403341
2884,179134.3028745001
2885,151788.27145632743
2886,149109.83285311464
2887,135148.91243208674
2888,169292.7269132878
2889,114428.89358468581
2890,141245.39935501848
2891,154037.14576059312
2892,114428.89358468581
2893,114428.89358468581
2894,114428.89358468581
2895,167857.37324724696
2896,171800.9431309159
2897,178718.80264360088
2898,184338.93284843987
2899,167208.96899926022
2900,172200.3602407377
2901,170872.5689790072
2902,164640.30203888277
2903,198866.56650317356
2904,194001.15779042034
2905,141026.9029761443
2906,209939.27886139377
2907,148418.91674437968
2908,143005.60123918497
2909,234694.12315111494
2910,114428.89358468581
2911,139183.2776869657
2912,148418.91674437968
2913,142784.38197505823
2914,114428.89358468581
2915,114428.89358468581
2916,142784.38197505823
2917,178718.80264360088
2918,114428.89358468581
2919,189254.78408351706
